Data 2
ECF80-PENTODE
Do Not Model
Va	20	200	8
Vs	20	170	7
Vg	0	-2	5
Point	Curve	Ia	Is	Vg	Va	Vs	Vf
3	10	0.16	0.05	-1.20	62.06	40.32	6.30
4	10	0.17	0.05	-1.20	85.31	41.33	6.30
5	10	0.17	0.05	-1.20	108.06	41.33	6.30
6	10	0.17	0.05	-1.20	130.80	40.82	6.30
7	10	0.17	0.05	-1.20	153.55	41.33	6.30
8	10	0.18	0.05	-1.20	175.79	40.82	6.30
9	10	0.18	0.05	-1.20	197.02	41.33	6.30
1	11	0.02	0.01	-1.60	20.10	41.33	6.30
2	11	0.02	0.01	-1.60	40.32	40.32	6.30
3	11	0.03	0.01	-1.60	61.53	40.30	6.30
4	11	0.03	0.01	-1.60	85.81	41.33	6.30
5	11	0.03	0.01	-1.60	108.05	40.82	6.30
6	11	0.03	0.01	-1.60	130.30	40.82	6.30
7	11	0.03	0.01	-1.60	152.54	40.82	6.30
8	11	0.03	0.01	-1.60	175.29	41.33	6.30
9	11	0.03	0.01	-1.60	198.03	40.82	6.30
1	12	0.00	0.01	-2.00	19.59	40.32	6.30
2	12	0.00	0.01	-2.00	40.32	39.81	6.30
3	12	0.00	0.01	-2.00	63.07	41.33	6.30
4	12	0.00	0.01	-2.00	84.80	40.82	6.30
5	12	0.00	0.00	-2.00	108.05	40.82	6.30
6	12	0.00	0.00	-2.00	130.80	41.33	6.30
7	12	0.00	0.01	-2.00	153.02	41.31	6.30
8	12	0.00	0.01	-2.00	175.28	41.33	6.30
9	12	0.00	0.01	-2.00	198.03	40.82	6.30
1	13	4.70	2.08	0.00	19.68	61.08	6.30
2	13	5.21	1.67	0.00	40.39	61.05	6.30
3	13	5.31	1.59	0.00	61.62	61.05	6.30
4	13	5.42	1.58	0.00	84.90	62.08	6.30
5	13	5.47	1.56	0.00	107.62	62.06	6.30
6	13	5.51	1.54	0.00	129.89	62.08	6.30
7	13	5.55	1.52	0.00	153.14	62.08	6.30
8	13	5.58	1.51	0.00	175.89	62.08	6.30
9	13	5.61	1.49	0.00	198.11	62.56	6.30
1	14	3.50	1.49	-0.40	19.63	61.05	6.30
2	14	3.77	1.20	-0.40	40.89	61.06	6.30
3	14	3.84	1.14	-0.40	62.10	61.55	6.30
4	14	3.91	1.14	-0.40	85.35	62.05	6.30
5	14	3.98	1.13	-0.40	107.09	62.05	6.30
6	14	4.00	1.12	-0.40	130.85	62.05	6.30
7	14	4.03	1.11	-0.40	153.12	62.07	6.30
8	14	4.06	1.09	-0.40	175.84	62.05	6.30
9	14	4.08	1.09	-0.40	198.11	62.07	6.30
1	15	1.91	0.77	-0.80	19.63	61.56	6.30
2	15	2.02	0.63	-0.80	40.86	61.05	6.30
3	15	2.05	0.61	-0.80	61.56	61.54	6.30
4	15	2.10	0.61	-0.80	84.82	62.04	6.30
5	15	2.14	0.61	-0.80	107.06	62.04	6.30
6	15	2.16	0.61	-0.80	129.81	62.04	6.30
7	15	2.17	0.60	-0.80	152.05	62.04	6.30
8	15	2.19	0.59	-0.80	175.83	62.57	6.30
9	15	2.21	0.59	-0.80	198.05	62.04	6.30
1	16	0.82	0.32	-1.20	20.09	61.53	6.30
2	16	0.86	0.27	-1.20	40.82	61.02	6.30
3	16	0.87	0.26	-1.20	62.05	61.02	6.30
4	16	0.90	0.26	-1.20	84.79	62.04	6.30
5	16	0.92	0.26	-1.20	107.54	62.04	6.30
6	16	0.93	0.26	-1.20	130.29	62.04	6.30
7	16	0.94	0.26	-1.20	152.53	62.04	6.30
8	16	0.94	0.26	-1.20	175.78	62.54	6.30
9	16	0.95	0.26	-1.20	198.03	62.04	6.30
1	17	0.28	0.11	-1.60	19.57	62.03	6.30
2	17	0.28	0.09	-1.60	40.81	61.53	6.30
3	17	0.29	0.09	-1.60	62.04	61.53	6.30
4	17	0.30	0.09	-1.60	84.78	61.53	6.30
5	17	0.31	0.09	-1.60	107.03	62.03	6.30
6	17	0.31	0.09	-1.60	130.28	62.03	6.30
7	17	0.32	0.09	-1.60	153.03	62.03	6.30
8	17	0.32	0.09	-1.60	175.77	62.03	6.30
9	17	0.32	0.09	-1.60	197.00	62.54	6.30
1	18	0.07	0.03	-2.00	20.08	62.54	6.30
2	18	0.07	0.02	-2.00	40.80	61.53	6.30
3	18	0.07	0.02	-2.00	62.03	61.02	6.30
4	18	0.07	0.02	-2.00	84.78	61.53	6.30
5	18	0.08	0.02	-2.00	107.53	62.03	6.30
6	18	0.08	0.02	-2.00	130.78	62.03	6.30
7	18	0.08	0.02	-2.00	152.52	62.54	6.30
8	18	0.08	0.02	-2.00	175.77	62.03	6.30
9	18	0.08	0.02	-2.00	198.01	62.54	6.30
1	19	6.69	3.37	0.00	19.69	83.32	6.30
2	19	7.62	2.63	0.00	40.94	82.80	6.30
3	19	7.84	2.44	0.00	61.67	82.80	6.30
4	19	7.96	2.39	0.00	84.92	83.30	6.30
5	19	8.06	2.36	0.00	107.16	83.81	6.30
6	19	8.12	2.32	0.00	129.91	83.81	6.30
7	19	8.19	2.29	0.00	153.17	83.81	6.30
8	19	8.22	2.27	0.00	175.91	83.81	6.30
9	19	8.28	2.25	0.00	198.16	83.81	6.30
1	20	5.52	2.56	-0.40	20.17	83.31	6.30
2	20	6.07	2.05	-0.40	40.91	82.79	6.30
3	20	6.23	1.93	-0.40	62.14	82.79	6.30
4	20	6.30	1.88	-0.40	84.89	82.79	6.30
5	20	6.35	1.86	-0.40	106.63	83.30	6.30
6	20	6.46	1.85	-0.40	129.88	83.80	6.30
7	20	6.50	1.82	-0.40	152.13	83.80	6.30
8	20	6.53	1.81	-0.40	175.88	83.80	6.30
9	20	6.57	1.79	-0.40	198.13	83.80	6.30
1	21	3.75	1.63	-0.80	19.13	83.80	6.30
2	21	4.01	1.32	-0.80	41.38	83.29	6.30
3	21	4.08	1.26	-0.80	62.10	82.78	6.30
4	21	4.13	1.24	-0.80	84.85	83.28	6.30
5	21	4.20	1.23	-0.80	106.59	83.28	6.30
6	21	4.25	1.22	-0.80	129.34	83.79	6.30
7	21	4.28	1.20	-0.80	152.59	83.79	6.30
8	21	4.30	1.19	-0.80	175.34	83.79	6.30
9	21	4.32	1.18	-0.80	198.09	83.79	6.30
1	22	2.18	0.91	-1.20	19.61	83.28	6.30
2	22	2.27	0.74	-1.20	40.84	83.28	6.30
3	22	2.33	0.72	-1.20	62.58	83.27	6.30
4	22	2.33	0.70	-1.20	84.82	83.27	6.30
5	22	2.40	0.70	-1.20	106.56	83.27	6.30
6	22	2.42	0.69	-1.20	129.81	83.78	6.30
7	22	2.45	0.69	-1.20	153.06	83.78	6.30
8	22	2.46	0.68	-1.20	175.81	83.78	6.30
9	22	2.47	0.68	-1.20	198.05	83.78	6.30
1	23	1.05	0.43	-1.60	19.59	83.27	6.30
2	23	1.10	0.36	-1.60	40.82	82.76	6.30
3	23	1.11	0.34	-1.60	62.56	82.76	6.30
4	23	1.11	0.34	-1.60	84.29	82.76	6.30
5	23	1.16	0.34	-1.60	107.04	83.77	6.30
6	23	1.18	0.34	-1.60	129.79	83.77	6.30
7	23	1.19	0.34	-1.60	152.03	83.77	6.30
8	23	1.20	0.33	-1.60	175.79	83.77	6.30
9	23	1.21	0.33	-1.60	198.03	83.77	6.30
1	24	0.42	0.17	-2.00	19.58	83.77	6.30
2	24	0.44	0.14	-2.00	40.81	83.26	6.30
3	24	0.44	0.14	-2.00	62.54	83.26	6.30
4	24	0.44	0.13	-2.00	84.79	82.76	6.30
5	24	0.47	0.14	-2.00	106.52	83.77	6.30
6	24	0.48	0.14	-2.00	129.78	83.77	6.30
7	24	0.49	0.14	-2.00	152.02	83.77	6.30
8	24	0.49	0.14	-2.00	175.78	83.77	6.30
9	24	0.49	0.13	-2.00	198.02	83.77	6.30
1	25	8.59	4.86	0.00	19.72	104.58	6.30
2	25	9.98	3.69	0.00	40.98	104.05	6.30
3	25	10.39	3.38	0.00	62.72	104.05	6.30
4	25	10.55	3.25	0.00	84.97	104.05	6.30
5	25	10.65	3.19	0.00	106.71	103.54	6.30
6	25	10.77	3.14	0.00	129.96	104.55	6.30
7	25	10.86	3.10	0.00	152.20	105.05	6.30
8	25	10.92	3.07	0.00	174.95	105.05	6.30
9	25	10.99	3.03	0.00	198.21	105.05	6.30
1	26	7.52	3.85	-0.40	20.21	104.56	6.30
2	26	8.40	3.01	-0.40	40.95	104.04	6.30
3	26	8.69	2.80	-0.40	62.19	104.04	6.30
4	26	8.79	2.70	-0.40	84.94	103.53	6.30
5	26	8.88	2.66	-0.40	107.18	104.03	6.30
6	26	8.97	2.62	-0.40	129.93	104.54	6.30
7	26	9.07	2.59	-0.40	152.17	105.04	6.30
8	26	9.12	2.56	-0.40	174.92	105.04	6.30
9	26	9.16	2.54	-0.40	198.17	105.04	6.30
1	27	5.65	2.66	-0.80	20.18	104.03	6.30
2	27	6.18	2.16	-0.80	40.91	104.03	6.30
3	27	6.37	2.02	-0.80	62.15	104.02	6.30
4	27	6.43	1.97	-0.80	84.89	103.52	6.30
5	27	6.46	1.94	-0.80	106.63	104.02	6.30
6	27	6.54	1.91	-0.80	129.38	104.02	6.30
7	27	6.61	1.90	-0.80	152.13	105.03	6.30
8	27	6.66	1.87	-0.80	175.38	105.03	6.30
9	27	6.69	1.86	-0.80	198.13	105.03	6.30
1	28	3.84	1.72	-1.20	20.14	104.52	6.30
2	28	4.15	1.42	-1.20	41.38	104.01	6.30
3	28	4.26	1.35	-1.20	63.12	104.01	6.30
4	28	4.28	1.32	-1.20	85.36	103.51	6.30
5	28	4.32	1.29	-1.20	106.59	104.01	6.30
6	28	4.39	1.29	-1.20	129.85	105.02	6.30
7	28	4.44	1.27	-1.20	152.09	105.02	6.30
8	28	4.48	1.26	-1.20	174.84	105.02	6.30
9	28	4.49	1.25	-1.20	198.09	105.02	6.30
1	29	2.33	1.02	-1.60	20.12	103.50	6.30
2	29	2.50	0.84	-1.60	40.85	104.00	6.30
3	29	2.54	0.80	-1.60	63.09	104.00	6.30
4	29	2.56	0.78	-1.60	85.31	103.98	6.30
5	29	2.57	0.77	-1.60	106.56	104.00	6.30
6	29	2.64	0.77	-1.60	129.81	105.01	6.30
7	29	2.66	0.76	-1.60	151.55	104.51	6.30
8	29	2.69	0.76	-1.60	174.80	105.01	6.30
9	29	2.70	0.75	-1.60	197.55	105.01	6.30
1	30	1.22	0.53	-2.00	19.59	104.00	6.30
2	30	1.30	0.43	-2.00	41.33	103.99	6.30
3	30	1.33	0.42	-2.00	63.07	103.99	6.30
4	30	1.34	0.41	-2.00	85.31	103.99	6.30
5	30	1.34	0.40	-2.00	106.54	103.99	6.30
6	30	1.38	0.40	-2.00	129.79	105.01	6.30
7	30	1.40	0.40	-2.00	152.03	104.50	6.30
8	30	1.42	0.40	-2.00	175.79	105.01	6.30
9	30	1.43	0.40	-2.00	198.03	105.51	6.30
1	31	10.37	6.63	0.00	19.25	125.34	6.30
2	31	12.42	4.86	0.00	41.02	125.31	6.30
3	31	13.06	4.43	0.00	63.28	125.80	6.30
4	31	13.33	4.22	0.00	85.02	125.29	6.30
5	31	13.36	4.11	0.00	106.75	125.29	6.30
6	31	13.56	4.05	0.00	129.51	125.29	6.30
7	31	13.69	3.99	0.00	152.26	126.30	6.30
8	31	13.81	3.95	0.00	175.00	126.30	6.30
9	31	13.86	3.90	0.00	198.26	126.30	6.30
1	32	9.51	5.36	-0.40	20.25	125.31	6.30
2	32	10.83	4.10	-0.40	41.00	125.80	6.30
3	32	11.29	3.79	-0.40	63.25	125.29	6.30
4	32	11.49	3.64	-0.40	85.49	125.28	6.30
5	32	11.58	3.55	-0.40	106.72	125.28	6.30
6	32	11.71	3.50	-0.40	129.98	125.79	6.30
7	32	11.80	3.43	-0.40	152.22	125.79	6.30
8	32	11.88	3.39	-0.40	174.97	126.29	6.30
9	32	11.95	3.36	-0.40	197.21	126.29	6.30
1	33	7.72	3.96	-0.80	19.71	126.30	6.30
2	33	8.54	3.12	-0.80	41.46	125.27	6.30
3	33	8.83	2.92	-0.80	63.20	125.78	6.30
4	33	8.95	2.82	-0.80	85.44	125.27	6.30
5	33	9.01	2.77	-0.80	106.68	125.27	6.30
6	33	9.09	2.71	-0.80	129.43	125.27	6.30
7	33	9.16	2.67	-0.80	151.67	125.77	6.30
8	33	9.25	2.65	-0.80	175.43	126.28	6.30
9	33	9.29	2.63	-0.80	198.18	126.28	6.30
1	34	5.78	2.81	-1.20	20.18	125.77	6.30
2	34	6.28	2.25	-1.20	40.91	125.26	6.30
3	34	6.51	2.14	-1.20	62.65	125.76	6.30
4	34	6.57	2.07	-1.20	84.39	125.25	6.30
5	34	6.64	2.04	-1.20	107.14	125.25	6.30
6	34	6.74	2.01	-1.20	129.89	125.76	6.30
7	34	6.74	1.97	-1.20	151.62	125.76	6.30
8	34	6.82	1.96	-1.20	174.88	126.26	6.30
9	34	6.85	1.94	-1.20	198.13	126.26	6.30
1	35	3.96	1.87	-1.60	19.64	125.76	6.30
2	35	4.33	1.53	-1.60	40.88	125.25	6.30
3	35	4.46	1.45	-1.60	63.12	125.24	6.30
4	35	4.51	1.41	-1.60	85.36	125.24	6.30
5	35	4.52	1.38	-1.60	107.10	125.24	6.30
6	35	4.58	1.37	-1.60	129.85	125.24	6.30
7	35	4.64	1.35	-1.60	152.09	126.25	6.30
8	35	4.69	1.34	-1.60	174.33	125.75	6.30
9	35	4.71	1.33	-1.60	197.08	126.25	6.30
1	36	2.51	1.18	-2.00	19.61	125.24	6.30
2	36	2.70	0.94	-2.00	41.35	125.23	6.30
3	36	2.77	0.90	-2.00	63.09	125.23	6.30
4	36	2.81	0.88	-2.00	85.84	125.74	6.30
5	36	2.81	0.86	-2.00	107.58	125.23	6.30
6	36	2.84	0.84	-2.00	129.82	125.23	6.30
7	36	2.90	0.84	-2.00	152.06	126.24	6.30
8	36	2.93	0.84	-2.00	174.81	125.74	6.30
9	36	2.95	0.83	-2.00	198.06	126.24	6.30
1	37	12.00	8.87	0.00	19.28	147.11	6.30
2	37	15.05	6.18	0.00	41.07	147.07	6.30
3	37	15.75	5.58	0.00	63.33	147.05	6.30
4	37	16.13	5.31	0.00	85.57	147.05	6.30
5	37	16.34	5.14	0.00	107.31	146.54	6.30
6	37	16.49	5.03	0.00	129.56	146.54	6.30
7	37	16.63	4.94	0.00	151.80	147.04	6.30
8	37	16.73	4.87	0.00	175.06	147.04	6.30
9	37	16.86	4.82	0.00	198.31	148.05	6.30
1	38	11.27	7.27	-0.40	19.77	147.08	6.30
2	38	13.39	5.33	-0.40	41.04	147.05	6.30
3	38	13.95	4.87	-0.40	62.79	147.04	6.30
4	38	14.24	4.65	-0.40	85.54	147.04	6.30
5	38	14.42	4.52	-0.40	107.28	147.04	6.30
6	38	14.53	4.43	-0.40	129.52	147.03	6.30
7	38	14.61	4.33	-0.40	151.77	146.53	6.30
8	38	14.74	4.28	-0.40	174.52	147.03	6.30
9	38	14.83	4.24	-0.40	197.26	148.04	6.30
1	39	9.60	5.55	-0.80	19.74	147.56	6.30
2	39	10.96	4.22	-0.80	41.50	147.03	6.30
3	39	11.34	3.91	-0.80	63.25	147.02	6.30
4	39	11.60	3.77	-0.80	85.49	147.02	6.30
5	39	11.70	3.68	-0.80	107.23	147.02	6.30
6	39	11.78	3.59	-0.80	129.47	146.51	6.30
7	39	11.86	3.53	-0.80	151.72	146.51	6.30
8	39	11.97	3.50	-0.80	174.97	147.02	6.30
9	39	12.02	3.46	-0.80	196.71	147.52	6.30
1	40	7.68	4.09	-1.20	19.71	147.03	6.30
2	40	8.65	3.23	-1.20	40.93	146.99	6.30
3	40	8.93	3.04	-1.20	63.20	147.01	6.30
4	40	9.09	2.94	-1.20	85.45	147.01	6.30
5	40	9.16	2.87	-1.20	107.69	147.01	6.30
6	40	9.25	2.83	-1.20	129.93	147.00	6.30
7	40	9.29	2.76	-1.20	152.18	147.00	6.30
8	40	9.36	2.74	-1.20	174.92	147.00	6.30
9	40	9.44	2.71	-1.20	197.17	148.01	6.30
1	41	5.92	3.03	-1.60	19.68	148.52	6.30
2	41	6.46	2.38	-1.60	40.92	147.00	6.30
3	41	6.67	2.25	-1.60	63.16	146.99	6.30
4	41	6.78	2.18	-1.60	85.38	146.97	6.30
5	41	6.83	2.14	-1.60	107.65	146.99	6.30
6	41	6.86	2.10	-1.60	129.89	146.49	6.30
7	41	6.94	2.06	-1.60	152.13	146.99	6.30
8	41	7.00	2.05	-1.60	174.88	146.99	6.30
9	41	7.05	2.03	-1.60	197.12	148.00	6.30
1	42	4.17	2.08	-2.00	19.64	147.50	6.30
2	42	4.54	1.65	-2.00	41.39	146.98	6.30
3	42	4.66	1.56	-2.00	63.13	146.98	6.30
4	42	4.72	1.51	-2.00	85.37	146.98	6.30
5	42	4.74	1.48	-2.00	108.09	146.96	6.30
6	42	4.77	1.45	-2.00	129.85	146.98	6.30
7	42	4.80	1.43	-2.00	152.10	146.98	6.30
8	42	4.87	1.43	-2.00	174.84	147.49	6.30
9	42	4.92	1.42	-2.00	198.10	147.99	6.30
1	43	13.39	11.29	0.00	19.31	168.39	6.30
2	43	17.58	7.58	0.00	41.12	168.32	6.30
3	43	18.48	6.79	0.00	62.87	168.31	6.30
4	43	18.95	6.44	0.00	85.62	168.30	6.30
5	43	19.24	6.22	0.00	107.37	168.30	6.30
6	43	19.47	6.05	0.00	130.12	168.29	6.30
7	43	19.58	5.93	0.00	151.33	167.76	6.30
8	43	19.76	5.83	0.00	174.61	168.29	6.30
9	43	19.86	5.78	0.00	197.36	168.79	6.30
1	44	12.89	9.46	-0.40	19.80	168.86	6.30
2	44	15.88	6.62	-0.40	41.09	168.30	6.30
3	44	16.62	6.00	-0.40	62.84	168.29	6.30
4	44	17.04	5.73	-0.40	85.59	168.29	6.30
5	44	17.29	5.55	-0.40	107.84	168.28	6.30
6	44	17.46	5.41	-0.40	130.08	168.28	6.30
7	44	17.60	5.29	-0.40	152.33	168.28	6.30
8	44	17.69	5.21	-0.40	174.57	168.28	6.30
9	44	17.79	5.16	-0.40	196.81	168.78	6.30
1	45	11.40	7.39	-0.80	19.77	168.32	6.30
2	45	13.49	5.41	-0.80	41.04	168.28	6.30
3	45	13.98	4.97	-0.80	62.77	168.25	6.30
4	45	14.30	4.78	-0.80	86.05	168.27	6.30
5	45	14.48	4.64	-0.80	107.79	168.27	6.30
6	45	14.61	4.53	-0.80	130.03	168.27	6.30
7	45	14.73	4.43	-0.80	152.27	168.26	6.30
8	45	14.78	4.37	-0.80	174.52	168.26	6.30
9	45	14.96	4.34	-0.80	197.27	169.27	6.30
1	46	9.68	5.69	-1.20	19.74	168.79	6.30
2	46	11.06	4.30	-1.20	41.00	168.26	6.30
3	46	11.42	4.00	-1.20	63.25	168.26	6.30
4	46	11.67	3.88	-1.20	85.47	168.23	6.30
5	46	11.80	3.78	-1.20	107.74	168.25	6.30
6	46	11.91	3.70	-1.20	129.96	168.23	6.30
7	46	11.97	3.62	-1.20	152.22	168.25	6.30
8	46	12.02	3.57	-1.20	174.47	168.25	6.30
9	46	12.12	3.54	-1.20	197.22	168.25	6.30
1	47	7.71	4.30	-1.60	19.20	168.26	6.30
2	47	8.78	3.34	-1.60	41.44	168.22	6.30
3	47	9.00	3.12	-1.60	63.20	168.24	6.30
4	47	9.21	3.04	-1.60	85.96	168.24	6.30
5	47	9.28	2.95	-1.60	107.69	167.73	6.30
6	47	9.38	2.91	-1.60	129.91	168.21	6.30
7	47	9.43	2.85	-1.60	151.67	168.24	6.30
8	47	9.49	2.82	-1.60	174.90	168.21	6.30
9	47	9.56	2.80	-1.60	197.17	168.74	6.30
1	48	5.97	3.16	-2.00	19.68	168.75	6.30
2	48	6.62	2.49	-2.00	40.92	168.23	6.30
3	48	6.78	2.33	-2.00	63.16	168.23	6.30
4	48	6.91	2.27	-2.00	85.41	168.23	6.30
5	48	6.96	2.22	-2.00	107.15	168.22	6.30
6	48	7.04	2.18	-2.00	129.89	168.22	6.30
7	48	7.10	2.15	-2.00	151.63	168.22	6.30
8	48	7.13	2.11	-2.00	174.88	168.22	6.30
9	48	7.18	2.10	-2.00	197.13	168.22	6.30
